year,month,ff4_hf,sp500_hf,gs1,logsp500,us_rgdp,us_gdpdef,ebpnew
2010,5,0.0,0.0,-2.0181458953067613,699.3382364949574,510.9332139786659,450.3569260871414,2.63
2010,6,0.0037771,0.34692,-2.0267026743591456,693.7993462042747,511.51877403610547,450.3148534558742,3.03
2010,7,0.0,0.0,-2.0152594534115296,700.4518947414444,511.92297040681575,450.40008749487333,3.0
2010,8,-0.01793174,0.68052,-1.9938162324639142,695.5878554163866,511.76524112412204,450.5371949909205,2.96
2010,9,-0.00565893,0.59361,-1.9823730115162985,703.9835619339345,512.2971335796345,450.6365908929489,3.01
2010,10,0.0,0.0,-1.9709297905686824,707.6062424390514,512.523628925813,450.955095843343,3.18
2010,11,-0.00185915,-0.30103,-1.9594865696210673,707.3693356525567,512.1733878330631,451.15405932059633,3.16
2010,12,-0.00467162,0.01285,-1.9580433486734516,713.6960421674942,512.6804455335862,451.3800233283323,2.81
2011,1,-0.00794431,-0.08019,-1.9566001277258356,715.936966227204,511.6043589958857,451.67978833591195,2.7
2011,2,0.0,0.0,-1.95515690677822,719.0826738876234,511.4909956204122,451.95796173538884,2.57
2011,3,0.00677178,0.27359,-1.9637136858306037,718.9771329807292,512.5888709219292,452.3591298995064,2.62
2011,4,-0.01033672,0.1752,-1.992270464882988,721.7883540263748,512.6204166117568,452.7824670951344,2.56
2011,5,0.0,0.0,-1.9908272439353725,720.4297979866114,512.2061265691723,453.0856038735591,2.61
2011,6,0.00338589,0.10646,-1.9793840229877564,718.5841457760471,511.9299926157077,453.06513602148095,2.75
2011,7,0.0,0.0,-1.9879408020401408,716.4178855531145,512.3694803396511,453.2352150738686,2.76
2011,8,-0.0263505,-0.87788,-1.9464975810925251,710.5704091661792,512.7739131844089,453.47048023155867,3.06
2011,9,0.05429585,-0.609,-1.955054360144909,703.1211082909056,511.9619055601684,453.61094550558835,3.29
2011,10,0.0,0.0,-1.9536111391972935,713.3535351617477,513.5307011997585,453.6130884851872,3.22
2011,11,0.00957808,-0.13996,-1.9321679182496774,712.8495945680037,513.1982290969439,453.8175317163813,3.13
2011,12,0.00940909,-0.81154,-1.9307246973020618,713.6960421674942,513.0959931930859,453.8752567118376,3.27
2012,1,-0.01802415,0.30319,-1.9092814763544461,717.9612801086946,513.4255395850067,454.21664864090906,3.26
2012,2,0.0,0.0,-1.87783825540683,721.9422396684379,514.905437253256,454.44005536581403,3.17
2012,3,0.00805751,0.02241,-1.8363950344592146,725.0280587316428,513.7644092571342,454.63115039816853,3.06
2012,4,0.0,-0.0166,-1.8149518135115992,724.2726389477083,514.3901976024914,454.76258153234477,3.14
2012,5,0.0,0.0,-1.7835085925639833,717.801139761054,514.7756588863539,454.65023983222477,3.27
2012,6,0.01631926,-0.02733,-1.7720653716163677,721.6856318807218,514.7834667286393,454.59932657458575,3.4
2012,7,0.0,0.0,-1.7606221506687516,722.9331403081474,515.3756609084982,454.63539280955575,3.34
2012,8,0.01274371,-0.1668,-1.779178929721136,724.8930723873917,514.7634092903844,454.9710328783724,3.23
2012,9,0.01577163,0.61107,-1.7577357087735201,727.2884385567427,515.0142913145363,455.27499410407586,3.12
2012,10,0.0,-0.00141,-1.7262924878259043,725.2904051082246,514.5461798626159,455.5706795252501,2.83
2012,11,0.0,0.0,-1.7148492668782886,725.5732507217673,515.0370813349737,455.5023602297499,2.86
2012,12,-0.00356494,0.39349,-1.703406045930673,726.2768843594204,515.7382535943711,455.48658760783434,2.91
2013,1,-0.00338589,-0.07702,-1.7119628249830567,731.1952917523337,516.5089290365482,455.6767446759924,2.82
2013,2,0.0,0.0,-1.6905196040354413,732.297267853298,515.7037858291897,456.0319252850195,2.87
2013,3,0.00183907,0.10916,-1.689076383087825,735.8321214335398,516.1950067416253,455.90005851412405,2.89
2013,4,0.0,0.0,-1.6676331621402096,737.6257782101605,516.4068787836504,455.7984234381337,2.83
2013,5,0.00112635,0.14053,-1.6961899411925938,739.6764649467232,516.2502227168393,455.87177871147526,2.8
2013,6,0.00475918,-0.06366,-1.7047467202449778,738.1688676563721,517.0400195205673,456.0936126990842,2.89
2013,7,-0.00411828,-0.03255,-1.6933034992973621,742.9936186786263,517.1750320454859,456.21791741829963,2.74
2013,8,0.0,0.0,-1.691860278349747,739.8174092970465,517.6472760327642,456.3660455031338,2.68
2013,9,-0.01518739,1.00779,-1.6804170574021309,742.7441531180325,517.6573654076484,456.40981602126266,2.66
